url,full_title_tesim,spotlight_upload_attribution_tesim,spotlight_upload_date_tesim
http://library.ucsd.edu/dc/object/bb02397272/_2.jpg,The old Family bath tub is plenty safe for me!,"Seuss, Dr.",1941-05-27
http://library.ucsd.edu/dc/object/bb7304637d/_2.jpg,"Come on, Sam... Try the great German manicure!","Seuss, Dr.",1942-04-01
http://library.ucsd.edu/dc/object/bb1229496h/_2.jpg,"Hey! Hide if you have to, but by thunder, stop nibbling","Seuss, Dr.",1941-09-05
http://library.ucsd.edu/dc/object/bb5495745v/_2.jpg,"Hey, you talent scouts, give a look down!","Seuss, Dr.",1942-06-08
http://library.ucsd.edu/dc/object/bb36185986/_2.jpg,Only God can make a tree to furnish sport for you and me!,"Seuss, Dr.",1942-07-20
http://library.ucsd.edu/dc/object/bb1877966f/_2.jpg,Did you have turkey at your house? I had Dachshund at mine,"Seuss, Dr.",1942-11-27
http://library.ucsd.edu/dc/object/bb14001480/_2.jpg,"You may fire when I am damn good and ready, Gridley!","Seuss, Dr.",1941-11-07
http://library.ucsd.edu/dc/object/bb1434276n/_2.jpg,Awkward predicament... for you to solve,"Seuss, Dr.",1942-03-17
http://library.ucsd.edu/dc/object/bb7065726h/_2.jpg,What this country needs is a good mental insecticide,"Seuss, Dr.",1942-06-11
http://library.ucsd.edu/dc/object/bb0478636c/_2.jpg,The tail of the boxing kangaroo,"Seuss, Dr.",1942-01-27
http://library.ucsd.edu/dc/object/bb49496641/_2.jpg,The head eats... the rest gets milked,"Seuss, Dr.",1941-05-19
http://library.ucsd.edu/dc/object/bb4779016d/_2.jpg,"Gee, General Rommel sure can run!","Seuss, Dr.",1942-01-28
http://library.ucsd.edu/dc/object/bb6348995g/_2.jpg,Complacency,"Seuss, Dr.",1942-02-10
http://library.ucsd.edu/dc/object/bb0410376c/_2.jpg,Slightly Diverted,"Seuss, Dr.",1942-11-13
http://library.ucsd.edu/dc/object/bb91817870/_2.jpg,"So you don't like my new Eskimo suit, SO WHAT!","Seuss, Dr.",1941-07-11
http://library.ucsd.edu/dc/object/bb39257679/_2.jpg,Do YOU belong to one of these groups?,"Seuss, Dr.",1942-04-06
http://library.ucsd.edu/dc/object/bb2219267m/_2.jpg,"Gimme some kerosene, some excelsior and a blow torch. Ma wants to bake a cake.","Seuss, Dr.",1941-11-11
http://library.ucsd.edu/dc/object/bb12977599/_2.jpg,What have you done today to help save your country from them?,"Seuss, Dr.",1942-03-05
http://library.ucsd.edu/dc/object/bb4062289j/_2.jpg,"We may not be reaching the End of the End, but it may be the Beginning of the Beginning!","Seuss, Dr.",1942-12-21
http://library.ucsd.edu/dc/object/bb91476572/_2.jpg,Maybe it's none of our business... but how much are YOU giving this Christmas in U.S. War Bonds and Stamps?,"Seuss, Dr.",1942-12-22
http://library.ucsd.edu/dc/object/bb36527256/_2.jpg,We could of. We would of. We should of.,"Seuss, Dr.",1942-07-15
http://library.ucsd.edu/dc/object/bb1400149h/_2.jpg,A chance to fight for his own freedom,"Seuss, Dr.",1942-04-01
http://library.ucsd.edu/dc/object/bb4267068x/_2.jpg,The Guy who makes a mock of democracy,"Seuss, Dr.",1942-07-30
http://library.ucsd.edu/dc/object/bb3106647s/_2.jpg,Still two more daisies to go...,"Seuss, Dr.",1942-01-23
http://library.ucsd.edu/dc/object/bb3720987d/_2.jpg,A Brave Knight and True (But a darn poor judge of horses),"Seuss, Dr.",1941-10-28
http://library.ucsd.edu/dc/object/bb86015770/_2.jpg,What you need to do is get away from your worries. I recommend a restful little excursion up Vladivostok way.,"Seuss, Dr.",1941-07-23
http://library.ucsd.edu/dc/object/bb4642496p/_2.jpg,... and the wolf chewed up the children and spit out their bones... but those were foreign children and it really didn't matter.,"Seuss, Dr.",1941-10-01
http://library.ucsd.edu/dc/object/bb3789247b/_2.jpg,He Earned It,"Seuss, Dr.",1942-07-17
http://library.ucsd.edu/dc/object/bb43353276/_2.jpg,"Carry on, my faithful dogs, and you shall each share equally!","Seuss, Dr.",1942-07-21
http://library.ucsd.edu/dc/object/bb1058845d/_2.jpg,"Then there was the man who was so low, he could walk under a Dachshund's belly.","Seuss, Dr.",1942-05-09
http://library.ucsd.edu/dc/object/bb30383870/_2.jpg,"Confidentially, I'm finding almost as many lazy laps to lounge in as I did before the war.","Seuss, Dr.",1942-07-02
http://library.ucsd.edu/dc/object/bb4676627h/_2.jpg,The Hell with our Allies! Send up a cruiser to the 28th floor!,"Seuss, Dr.",1942-02-26
http://library.ucsd.edu/dc/object/bb7202245w/_2.jpg,That man is back again.,"Seuss, Dr.",1942-02-05
http://library.ucsd.edu/dc/object/bb26629585/_2.jpg,Such nice boats we buy our leetle boy Benito... and so mean the big boys treat him over at the pond!,"Seuss, Dr.",1941-07-27
http://library.ucsd.edu/dc/object/bb2389917b/_2.jpg,"All I'm doing, pal, is converting you birds of paradise into working carrier pigeons!","Seuss, Dr.",1942-06-12
http://library.ucsd.edu/dc/object/bb24923070/_2.jpg,"Yeah, but bub, I'm still queen of your Eastern seaboard!","Seuss, Dr.",1942-06-03
http://library.ucsd.edu/dc/object/bb9488958w/_2.jpg,"MacArthur...? Hope it won't show you up if I'm sick a bit. Mere matter of 6,000,000 work days a month.","Seuss, Dr.",1942-06-24
http://library.ucsd.edu/dc/object/bb72705075/_2.jpg,"Man who draw his bath too hot, sit down in same velly slow","Seuss, Dr.",1941-09-04
http://library.ucsd.edu/dc/object/bb0376247d/_2.jpg,The man who wears his flag upon his belly,"Seuss, Dr.",1942-12-28
http://library.ucsd.edu/dc/object/bb7543546q/_2.jpg,Just a harmless little game we call popping the Commander-in-Chief!,"Seuss, Dr.",1942-04-22
http://library.ucsd.edu/dc/object/bb4471849n/_2.jpg,Jap threats to U.S.A.,"Seuss, Dr.",1941-10-13
http://library.ucsd.edu/dc/object/bb4813149f/_2.jpg,Those Americans sure can attack... themselves!,"Seuss, Dr.",1942-02-11
http://library.ucsd.edu/dc/object/bb2765348k/_2.jpg,Sauerdrout Symphony,"Seuss, Dr.",1942-05-01
http://library.ucsd.edu/dc/object/bb8703966z/_2.jpg,Jeepers! Just what we asked Santa Claus not for!,"Seuss, Dr.",1942-12-24
http://library.ucsd.edu/dc/object/bb48472752/_2.jpg,"Remember... one more lollypop, and then you all go home","Seuss, Dr.",1941-08-13
http://library.ucsd.edu/dc/object/bb6929209s/_2.jpg,"Crawl out and round me up another 400,000 Frenchmen!","Seuss, Dr.",1942-12-17
http://library.ucsd.edu/dc/object/bb60418267/_2.jpg,Presenting a symphony of artists assembled from the twelve great capitals of the world!,"Seuss, Dr.",1941-11-27
http://library.ucsd.edu/dc/object/bb2458179g/_2.jpg,Time to get up and face the new day!,"Seuss, Dr.",1942-02-24
http://library.ucsd.edu/dc/object/bb5564007m/_2.jpg,"She embarrasses Ma and Pa a bit, but Faulein sure can push!","Seuss, Dr.",1941-05-26
http://library.ucsd.edu/dc/object/bb66561672/_2.jpg,What's the cheery word from Russia?,"Seuss, Dr.",1941-09-07
http://library.ucsd.edu/dc/object/bb5325098p/_2.jpg,"Wake heroes sank 7 ships; Sevastopol siege cracked; Jap planes, tanks attack British on line 200 miles from Singapore","Seuss, Dr.",1942-01-09
http://library.ucsd.edu/dc/object/bb0342119r/_2.jpg,"Hold her, Newt! Get her down on the road!","Seuss, Dr.",1942-04-13
http://library.ucsd.edu/dc/object/bb8294407f/_2.jpg,Saber Rattling (by remote control),"Seuss, Dr.",1942-05-30
http://library.ucsd.edu/dc/object/bb8396798t/_2.jpg,I hear the Americans are stripping their gears again!,"Seuss, Dr.",1942-03-25
http://library.ucsd.edu/dc/object/bb0922327d/_2.jpg,Gnawing at our life line,"Seuss, Dr.",1942-03-11
http://library.ucsd.edu/dc/object/bb26288266/_2.jpg,We always were suckers for ridiculous hats...,"Seuss, Dr.",1941-04-29
http://library.ucsd.edu/dc/object/bb0205597r/_2.jpg,"Nuts! We drive 50 miles for the view, and now look at that ugly smoke!","Seuss, Dr.",1942-05-17
http://library.ucsd.edu/dc/object/bb99667762/_2.jpg,You can keep your American eagle. I got a bird all my own!,"Seuss, Dr.",1942-08-19
http://library.ucsd.edu/dc/object/bb9420696v/_2.jpg,Scram! We're busy listening to Sumner Welles!,"Seuss, Dr.",1942-01-15
http://library.ucsd.edu/dc/object/bb1161236k/_2.jpg,Beware of the ferocious Nipponese Tiger,"Seuss, Dr.",1941-08-22
http://library.ucsd.edu/dc/object/bb8601578h/_2.jpg,How do you like your army... well done or half-baked?,"Seuss, Dr.",1941-07-25
http://library.ucsd.edu/dc/object/bb5905305f/_2.jpg,"If you were smart enough to make silk, it ought to be a cinch to whip up a little gun cotton.","Seuss, Dr.",1941-08-04
http://library.ucsd.edu/dc/object/bb5359227g/_2.jpg,Sometimes I wonder -- would we speed things up if we used turtles instead of snails?,"Seuss, Dr.",1941-05-04
http://library.ucsd.edu/dc/object/bb5461618q/_2.jpg,Ho hum! When he's finished pecking down that last tree he'll quite likely be tired.,"Seuss, Dr.",1941-05-22
http://library.ucsd.edu/dc/object/bb5802916j/_2.jpg,"End of the line, sir. From here on you walk.","Seuss, Dr.",1942-07-07
http://library.ucsd.edu/dc/object/bb5290966g/_2.jpg,Now what in blazes am I going to use for Jews?,"Seuss, Dr.",1941-10-20
http://library.ucsd.edu/dc/object/bb32090397/_2.jpg,The Old Man of the Sea,"Seuss, Dr.",1941-09-28
http://library.ucsd.edu/dc/object/bb11612373/_2.jpg,Training... There's some talk he may have to spend the winter up in Russia,"Seuss, Dr.",1941-08-20
http://library.ucsd.edu/dc/object/bb08540731/_2.jpg,Virginio Gayda Says,"Seuss, Dr.",1941-01-30
http://library.ucsd.edu/dc/object/bb9250047q/_2.jpg,"Salute to thee, Italia, for thy most victorious year!","Seuss, Dr.",1941-06-11
http://library.ucsd.edu/dc/object/bb77141969/_2.jpg,Patty-cake on a time bomb,"Seuss, Dr.",1942-03-13
http://library.ucsd.edu/dc/object/bb5256836j/_2.jpg,More red tape cutters honored,"Seuss, Dr.",1942-06-06
http://library.ucsd.edu/dc/object/bb0000819h/_2.jpg,"And on this platform, folks, those most perplexing people... the Lads with the Siamese Beard! Unrelated by blood, they are joined in a manner that mystifies the mightiest minds in the land!","Seuss, Dr.",1941-07-08
http://library.ucsd.edu/dc/object/bb3209038q/_2.jpg,"Now, Adolf, just forget what Franklin said. 80 percent of us here want to let you have your fling.","Seuss, Dr.",1941-05-29
http://library.ucsd.edu/dc/object/bb5120318d/_2.jpg,Uncle Adolf's Cigars,"Seuss, Dr.",1941-08-15
http://library.ucsd.edu/dc/object/bb40281562/_2.jpg,Look! I weep for the honor of France!,"Seuss, Dr.",1942-05-08
http://library.ucsd.edu/dc/object/bb75435456/_2.jpg,Please push bit harder. Hon. Feet still slightly holding back!,"Seuss, Dr.",1941-06-13
http://library.ucsd.edu/dc/object/bb41988058/_2.jpg,Just whose time are we biding... ours or Mr. Hitler's?,"Seuss, Dr.",1941-09-11
http://library.ucsd.edu/dc/object/bb1604928z/_2.jpg,Can't pound it into his head!,"Seuss, Dr.",1942-09-30
http://library.ucsd.edu/dc/object/bb5837047p/_2.jpg,Society of Red Tape Cutters,"Seuss, Dr.",1942-08-30
http://library.ucsd.edu/dc/object/bb06492880/_2.jpg,"Cheer up, boys! Your Congress is going to declare an all-out war... after those November elections.","Seuss, Dr.",1942-09-04
http://library.ucsd.edu/dc/object/bb63831291/_2.jpg,Good News,"Seuss, Dr.",1941-12-01
http://library.ucsd.edu/dc/object/bb6178348c/_2.jpg,What? Roosevelt went all the way to the Coast... and he didn't tell me?,"Seuss, Dr.",1942-10-05
http://library.ucsd.edu/dc/object/bb9386568d/_2.jpg,"Yoo hoo, Adolf! Lookee! I'm attacking 'em too!","Seuss, Dr.",1941-07-01
http://library.ucsd.edu/dc/object/bb2697086r/_2.jpg,"Relax, Sam, I assure you the express turns off right here!","Seuss, Dr.",1941-09-09
http://library.ucsd.edu/dc/object/bb58370486/_2.jpg,"Boss, maybe you'd better hock me and buy more U.S. Defense Bonds and Stamps!","Seuss, Dr.",1941-12-26
http://library.ucsd.edu/dc/object/bb2560568p/_2.jpg,Rome town boy makes good! 194? Benito cleans up Egypt,"Seuss, Dr.",1942-08-04
http://library.ucsd.edu/dc/object/bb19462286/_2.jpg,How'd I get into this danged thing?,"Seuss, Dr.",1942-01-30
http://library.ucsd.edu/dc/object/bb2526436q/_2.jpg,Fly him out of the sky!,"Seuss, Dr.",1942-02-02
http://library.ucsd.edu/dc/object/bb2185136v/_2.jpg,I'll run Democracy's War. You stay in your Jim Crow tanks!,"Seuss, Dr.",1942-04-14
http://library.ucsd.edu/dc/object/bb77483274/_2.jpg,Our Fabulous Twiddle Power,"Seuss, Dr.",1942-08-12
http://library.ucsd.edu/dc/object/bb1263627k/_2.jpg,As one cockroach to another... don't you think Laval goes a bit too far?,"Seuss, Dr.",1942-06-18
http://library.ucsd.edu/dc/object/bb2833606b/_2.jpg,"Blow, Benito! You remember... B-L-O-W... BLOW!","Seuss, Dr.",1942-12-31
http://library.ucsd.edu/dc/object/bb5939436n/_2.jpg,Bundles for Benito,"Seuss, Dr.",1941-12-22
http://library.ucsd.edu/dc/object/bb3413819f/_2.jpg,The Tiller of the Soil,"Seuss, Dr.",1942-08-04
http://library.ucsd.edu/dc/object/bb8294406x/_2.jpg,Awkward place to be arguing about contracts,"Seuss, Dr.",1942-04-02
http://library.ucsd.edu/dc/object/bb6110087v/_2.jpg,He never knew what hit him,"Seuss, Dr.",1941-12-08
http://library.ucsd.edu/dc/object/bb2970126p/_2.jpg,"This new Victory Spaghetti, gentlemen, consists 100% of Hole... our resources for the production of which are practically inexhaustible!","Seuss, Dr.",1942-10-20
http://library.ucsd.edu/dc/object/bb8192018g/_2.jpg,We clams can't be too careful,"Seuss, Dr.",1941-07-17
http://library.ucsd.edu/dc/object/bb4369458d/_2.jpg,"Truly embarrassing, O Son of Heaven... 40,000 men lose face, with body unfortunately attached thereto!","Seuss, Dr.",1942-11-18
http://library.ucsd.edu/dc/object/bb50520552/_2.jpg,So long as men can do this they're free!,"Seuss, Dr.",1942-05-15
http://library.ucsd.edu/dc/object/bb0990588j/_2.jpg,With a whole world to rebuild...,"Seuss, Dr.",1942-12-25
http://library.ucsd.edu/dc/object/bb40964169/_2.jpg,ME...? Oh I'm the climax of the act!,"Seuss, Dr.",1942-05-13
http://library.ucsd.edu/dc/object/bb0751678q/_2.jpg,Hm-m! Can't understand it!,"Seuss, Dr.",1942-02-12
http://library.ucsd.edu/dc/object/bb8908747c/_2.jpg,It's truly encouraging how much of this stuff drifts into British ports,"Seuss, Dr.",1941-09-10
http://library.ucsd.edu/dc/object/bb1809708v/_2.jpg,Adm. Nimitz Joins Red Tape Cutters,"Seuss, Dr.",1942-06-14
http://library.ucsd.edu/dc/object/bb2458178z/_2.jpg,God made me a rabble-rouser!,"Seuss, Dr.",1942-04-26
http://library.ucsd.edu/dc/object/bb9864386k/_2.jpg,When the punching bag socks the champ-That's NEWS,"Seuss, Dr.",1942-05-14
http://library.ucsd.edu/dc/object/bb1127106n/_2.jpg,How're we doing?,"Seuss, Dr.",1941-05-09
http://library.ucsd.edu/dc/object/bb2014487q/_2.jpg,The Knotty Problem of Capitol Hill,"Seuss, Dr.",1942-07-23
http://library.ucsd.edu/dc/object/bb9318306r/_2.jpg,"Sure an' one day while you celebrate the wearin' o' the green, I'll bring back snakes to Ireland on a Nazi submarine","Seuss, Dr.",1942-03-18
http://library.ucsd.edu/dc/object/bb7236377m/_2.jpg,Remember... no punting... no passing... no plunging. Just dig in on your one inch line and WIN!,"Seuss, Dr.",1941-10-09
http://library.ucsd.edu/dc/object/bb5222709d/_2.jpg,"Attention, Voters of the 26th N.Y. District","Seuss, Dr.",1942-05-27
http://library.ucsd.edu/dc/object/bb5222708w/_2.jpg,Waiting for the signal from home...,"Seuss, Dr.",1942-02-13
http://library.ucsd.edu/dc/object/bb85674460/_2.jpg,You can't kill Japs just by shooting off your mouth!,"Seuss, Dr.",1941-12-16
http://library.ucsd.edu/dc/object/bb5427487n/_2.jpg,All out aid to our allies,"Seuss, Dr.",1941-10-10
http://library.ucsd.edu/dc/object/bb70316006/_2.jpg,Confidentially... how much hell do you think these Japs will raise?,"Seuss, Dr.",1941-08-14
http://library.ucsd.edu/dc/object/bb6724428c/_2.jpg,"ALL ABOARD... if you insist! But if you want to help the Army, stay at home!","Seuss, Dr.",1942-12-23
http://library.ucsd.edu/dc/object/bb6451386n/_2.jpg,We're just going to knock out the unnecessary floors designed by F.D.R.,"Seuss, Dr.",1942-05-18
http://library.ucsd.edu/dc/object/bb1297758s/_2.jpg,What do you expect to be working at after the war?,"Seuss, Dr.",1942-03-20
http://library.ucsd.edu/dc/object/bb3447946k/_2.jpg,"Assure you, this is merely tail of snake. Fang part is in other direction","Seuss, Dr.",1942-05-29
http://library.ucsd.edu/dc/object/bb2935997q/_2.jpg,"Doc, give my eys a bit of a slant. I've joined the Japanese Navy","Seuss, Dr.",1942-04-23
http://library.ucsd.edu/dc/object/bb0410375v/_2.jpg,"Another little trip back through the wringer, and mon, you'll be yourself again!","Seuss, Dr.",1942-10-19
http://library.ucsd.edu/dc/object/bb1468407g/_2.jpg,Snake in the grass,"Seuss, Dr.",1942-03-24
http://library.ucsd.edu/dc/object/bb47448865/_2.jpg,"Gif a quick look, Schulz, for fingerprints. Der guilty one must be punished!","Seuss, Dr.",1942-08-29
http://library.ucsd.edu/dc/object/bb7407027t/_2.jpg,He thinks we oughta save his cash register too!,"Seuss, Dr.",1942-04-30
http://library.ucsd.edu/dc/object/bb55298795/_2.jpg,"G'wan, small fry. You pay at the turnstile","Seuss, Dr.",1942-05-28
http://library.ucsd.edu/dc/object/bb7441157r/_2.jpg,Red Tape,"Seuss, Dr.",1942-02-03
http://library.ucsd.edu/dc/object/bb3311427x/_2.jpg,A peculiar family is economics,"Seuss, Dr.",1942-12-18
http://library.ucsd.edu/dc/object/bb72363784/_2.jpg,"As I was saying when we were so rudely interrupted, I am taking a poll of public opinion. You don't think this country will ever be attacked, do you?","Seuss, Dr.",1941-08-01
http://library.ucsd.edu/dc/object/bb6792686z/_2.jpg,Wipe that sneer off his face!,"Seuss, Dr.",1942-10-13
http://library.ucsd.edu/dc/object/bb13318867/_2.jpg,Crisis in the High Command,"Seuss, Dr.",1942-10-13
http://library.ucsd.edu/dc/object/bb8430928x/_2.jpg,"Well, well! Seems to be a slight shifting of the Japanese current!","Seuss, Dr.",1942-06-10
http://library.ucsd.edu/dc/object/bb71339902/_2.jpg,Peace Apartments,"Seuss, Dr.",1942-12-08
http://library.ucsd.edu/dc/object/bb7850716b/_2.jpg,Crisis in Berchtesgaden,"Seuss, Dr.",1941-07-24
http://library.ucsd.edu/dc/object/bb89428779/_2.jpg,The Latest Self-Portrait,"Seuss, Dr.",1941-12-23
http://library.ucsd.edu/dc/object/bb8942878t/_2.jpg,I reject milk from Holstein cows as Non-Aryan,"Seuss, Dr.",1942-01-21
http://library.ucsd.edu/dc/object/bb73728971/_2.jpg,Phony Optimism,"Seuss, Dr.",1942-06-25
http://library.ucsd.edu/dc/object/bb2253397j/_2.jpg,"A toast to next Thanksgiving: ""Here's hoping we're not the bird!","Seuss, Dr.",1941-11-20
http://library.ucsd.edu/dc/object/bb03079856/_2.jpg,"Be calm, BE CALM! One way or another, I'll pull you through!","Seuss, Dr.",1942-11-19
http://library.ucsd.edu/dc/object/bb6860946r/_2.jpg,Mighty Trapper... but he misses the big ones,"Seuss, Dr.",1942-03-10
http://library.ucsd.edu/dc/object/bb0956456k/_2.jpg,"If I chew you up, honey, it's only to save you from the British","Seuss, Dr.",1941-11-30
http://library.ucsd.edu/dc/object/bb66902970/_2.jpg,"This Gun's for you, Joe, to protect me from the Nazis...","Seuss, Dr.",1942-06-05
http://library.ucsd.edu/dc/object/bb83967979/_2.jpg,Secretary Hull joins Red Tape Cutters,"Seuss, Dr.",1942-07-04
http://library.ucsd.edu/dc/object/bb1775576z/_2.jpg,Tire Shortage Solved,"Seuss, Dr.",1942-01-07
http://library.ucsd.edu/dc/object/bb3140777q/_2.jpg,Your nutty Aunt Carrie is loose again!,"Seuss, Dr.",1942-10-22
http://library.ucsd.edu/dc/object/bb33455563/_2.jpg,Beware the Vendor of Breakable Toys!,"Seuss, Dr.",1942-10-14
http://library.ucsd.edu/dc/object/bb16731870/_2.jpg,War Monuments No. 2,"Seuss, Dr.",1942-01-06
http://library.ucsd.edu/dc/object/bb9523087s/_2.jpg,"I might drive here, I might drive there. Or I MIGHT just drive around the corner for an aspirin!","Seuss, Dr.",1942-05-22
http://library.ucsd.edu/dc/object/bb6178349w/_2.jpg,Why do I deliver this stuff by fish-back when I own so many good boats?,"Seuss, Dr.",1941-06-19
http://library.ucsd.edu/dc/object/bb5120319x/_2.jpg,Molotov is elected to Red Tape Cutters,"Seuss, Dr.",1942-06-20
http://library.ucsd.edu/dc/object/bb8669836g/_2.jpg,Illumination for the shooting gallery,"Seuss, Dr.",1942-05-21
http://library.ucsd.edu/dc/object/bb0137337k/_2.jpg,Gassing the troups on our own front line,"Seuss, Dr.",1942-03-26
http://library.ucsd.edu/dc/object/bb8465056h/_2.jpg,"Happy New Year! But, boy! What a hangover!","Seuss, Dr.",1942-01-01
http://library.ucsd.edu/dc/object/bb0512766v/_2.jpg,Piping the new admiral aboard,"Seuss, Dr.",1942-11-28
http://library.ucsd.edu/dc/object/bb00690768/_2.jpg,But nobody wants to attack the scrap right in his own back yard!,"Seuss, Dr.",1942-08-20
http://library.ucsd.edu/dc/object/bb9898519f/_2.jpg,Nursing an Old Grudge,"Seuss, Dr.",1941-10-12
http://library.ucsd.edu/dc/object/bb38575074/_2.jpg,"If you expect me to win this war, Mr. Voter, keep your Katzenjammer Kids at home!","Seuss, Dr.",1942-07-16
http://library.ucsd.edu/dc/object/bb65537764/_2.jpg,A. Hitler Taxidermist,"Seuss, Dr.",1941-06-25
http://library.ucsd.edu/dc/object/bb58711784/_2.jpg,"Haf you a match, ja?","Seuss, Dr.",1941-05-07
http://library.ucsd.edu/dc/object/bb0888196s/_2.jpg,He Deserves It,"Seuss, Dr.",1942-07-15
http://library.ucsd.edu/dc/object/bb5768787z/_2.jpg,He looks pretty perky to us.,"Seuss, Dr.",1941-12-18
http://library.ucsd.edu/dc/object/bb64172577/_2.jpg,STOP all U.S. Progress,"Seuss, Dr.",1941-10-24
http://library.ucsd.edu/dc/object/bb4881407n/_2.jpg,No sign yet of sagging morale,"Seuss, Dr.",1942-06-06
http://library.ucsd.edu/dc/object/bb15366664/_2.jpg,"Schmidt, I want you should 5th-Column a bit around Hell. A lot of us may be going there one of these fine days.","Seuss, Dr.",1942-06-11
http://library.ucsd.edu/dc/object/bb8192017z/_2.jpg,"If we had some ham, we could have a Victory Omelette... if we had some eggs...","Seuss, Dr.",1942-08-18
http://library.ucsd.edu/dc/object/bb3072517j/_2.jpg,Stretching for every autograph in town!,"Seuss, Dr.",1942-06-17
http://library.ucsd.edu/dc/object/bb4232937s/_2.jpg,Jitters a la Duce,"Seuss, Dr.",1942-11-17
http://library.ucsd.edu/dc/object/bb3686857x/_2.jpg,Coughlin-ites,"Seuss, Dr.",1942-03-03
http://library.ucsd.edu/dc/object/bb17414489/_2.jpg,Publik Notice: This bird is possessed of an evil demon!,"Seuss, Dr.",1941-09-22
http://library.ucsd.edu/dc/object/bb1092978w/_2.jpg,"Listen, maestro... if you want to get real harmony, use the black keys as well as the white!","Seuss, Dr.",1942-06-30
http://library.ucsd.edu/dc/object/bb0649289h/_2.jpg,Keep your eye on the bum that's tagging along behind!,"Seuss, Dr.",1941-07-04
http://library.ucsd.edu/dc/object/bb2355786h/_2.jpg,Fascinating problem... how'll we Yanks cut the world up after we win the war?,"Seuss, Dr.",1942-07-14
http://library.ucsd.edu/dc/object/bb04445097/_2.jpg,"Mighty pretty sunset... unless, of course, Roosevelt thinks so, in which case the thing simply stinks!","Seuss, Dr.",1941-07-14
http://library.ucsd.edu/dc/object/bb2082746f/_2.jpg,A Symphony of Catcalls,"Seuss, Dr.",1941-09-29
http://library.ucsd.edu/dc/object/bb8806357w/_2.jpg,Buck Bilbo Rides Again,"Seuss, Dr.",1942-11-16
http://library.ucsd.edu/dc/object/bb5393356w/_2.jpg,"If all of us were fighting as hard as you are... who would win the war, and how soon?","Seuss, Dr.",1942-10-02
http://library.ucsd.edu/dc/object/bb95572173/_2.jpg,Yeah...but who takes over when the big guy's time is up?,"Seuss, Dr.",1942-02-06
http://library.ucsd.edu/dc/object/bb9147658k/_2.jpg,Caesar and Cleopatra,"Seuss, Dr.",1942-07-06
http://library.ucsd.edu/dc/object/bb93524376/_2.jpg,War work to be done,"Seuss, Dr.",1942-07-09
http://library.ucsd.edu/dc/object/bb3516208b/_2.jpg,"Communique: ""The annihilation is proceeding according to schedule","Seuss, Dr.",1941-08-06
http://library.ucsd.edu/dc/object/bb9932647w/_2.jpg,Sis! Boom! Bah! Rah! Sis! Boom! Bah! Rah! Million! Billion! Trillion! Rillion! Sis! Boom! Bah!,"Seuss, Dr.",1941-07-10
http://library.ucsd.edu/dc/object/bb2594697v/_2.jpg,Beware! I can be velly dangerous when aroused!,"Seuss, Dr.",1941-12-01
http://library.ucsd.edu/dc/object/bb5973568m/_2.jpg,"Well, it looks like the mighty hunter has us convinced","Seuss, Dr.",1941-11-12
http://library.ucsd.edu/dc/object/bb9113526v/_2.jpg,No more scorched Earth! Let's blister their britches!,"Seuss, Dr.",1942-03-04
http://library.ucsd.edu/dc/object/bb3720988x/_2.jpg,"Said a bird in the midst of a Blitz, ""Up to now they've scored very few hitz, so I'll sit on my canny old star spangled fanny..."" and on it he sitz and he sitz","Seuss, Dr.",1941-06-23
